id,name,weight,height,experience,active,status,position,age,team,stats_log,url
4362650,Jaray Jenkins,206.0,74.0,1,True,FA,1,24.0,23,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4362650?lang=en&region=us
2577808,Darius Jennings,180.0,70.0,5,True,FA,1,32.0,8,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/2577808?lang=en&region=us
3916071,Gary Jennings,214.0,73.0,2,True,FA,1,27.0,29,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3916071?lang=en&region=us
3886598,Jauan Jennings,212.0,75.0,4,True,Active,1,27.0,25,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3886598?lang=en&region=us
4241463,Jerry Jeudy,195.0,73.0,5,True,Active,1,25.0,5,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4241463?lang=en&region=us
4887705,John Jiles,220.0,75.0,0,True,Practice Squad,1,24.0,17,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4887705?lang=en&region=us
4049301,Anthony Johnson,220.0,74.0,1,True,FA,1,29.0,23,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4049301?lang=en&region=us
3917067,Bisi Johnson,210.0,72.0,4,True,FA,1,27.0,16,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3917067?lang=en&region=us
4035198,Brandon Johnson,195.0,74.0,3,True,Active,1,26.0,23,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4035198?lang=en&region=us
4241407,Braydon Johnson,205.0,72.0,0,True,FA,1,25.0,2,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4241407?lang=en&region=us
4567458,C.J. Johnson,222.0,74.0,0,True,FA,1,,26,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4567458?lang=en&region=us
4031033,Cade Johnson,184.0,70.0,1,True,FA,1,26.0,26,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4031033?lang=en&region=us
4362794,Cam Johnson,202.0,72.0,0,True,FA,1,25.0,6,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4362794?lang=en&region=us
4039043,Collin Johnson,222.0,78.0,4,True,Practice Squad,1,27.0,3,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4039043?lang=en&region=us
4426479,Cornelius Johnson,212.0,75.0,0,True,Practice Squad,1,23.0,9,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4426479?lang=en&region=us
3932905,Diontae Johnson,183.0,70.0,6,True,Active,1,28.0,29,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3932905?lang=en&region=us
2517630,Jamel Johnson,220.0,75.0,0,True,Active,1,33.0,26,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/2517630?lang=en&region=us
4379405,Jaylen Johnson,194.0,74.0,0,True,Practice Squad,1,24.0,24,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4379405?lang=en&region=us
3924325,Johnathon Johnson,180.0,70.0,0,True,FA,1,27.0,28,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3924325?lang=en&region=us
3126095,Jon'Vea Johnson,195.0,72.0,2,True,FA,1,28.0,3,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3126095?lang=en&region=us
4361739,Josh Johnson,181.0,71.0,0,True,FA,1,25.0,8,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4361739?lang=en&region=us
5097554,Kameron Johnson,170.0,70.0,0,True,Day-To-Day,1,22.0,27,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/5097554?lang=en&region=us
3124537,KeeSean Johnson,201.0,73.0,3,True,FA,1,28.0,2,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3124537?lang=en&region=us
2971718,Marcus Johnson,204.0,73.0,6,True,FA,1,30.0,19,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/2971718?lang=en&region=us
2310331,Tyler Johnson,208.0,73.0,4,True,Active,1,26.0,14,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/2310331?lang=en&region=us
4043606,Willie Johnson,178.0,72.0,0,True,FA,1,27.0,30,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4043606?lang=en&region=us
4385430,Xavier Johnson,210.0,73.0,0,True,Practice Squad,1,25.0,34,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4385430?lang=en&region=us
4249400,Cephus Johnson III,220.0,77.0,1,True,FA,1,25.0,27,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4249400?lang=en&region=us
4242504,Johnny Johnson III,199.0,73.0,1,True,Practice Squad,1,25.0,34,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4242504?lang=en&region=us
5151145,Leon Johnson III,215.0,77.0,0,True,FA,1,23.0,24,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/5151145?lang=en&region=us
4429025,Quentin Johnston,215.0,76.0,2,True,Active,1,23.0,24,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4429025?lang=en&region=us
2982761,Andy Jones,222.0,73.0,3,True,FA,1,30.0,19,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/2982761?lang=en&region=us
4039299,Braylon Jones,301.0,75.0,1,True,FA,4,26.0,22,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4039299?lang=en&region=us
3173563,Brett Jones,318.0,74.0,7,True,FA,4,33.0,7,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3173563?lang=en&region=us
4257188,Charlie Jones,183.0,72.0,2,True,Active,1,25.0,4,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4257188?lang=en&region=us
4329471,J.J. Jones,174.0,70.0,2,True,FA,1,31.0,20,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4329471?lang=en&region=us
4360637,Jeshaun Jones,188.0,73.0,0,True,Practice Squad,1,24.0,16,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4360637?lang=en&region=us
13982,Julio Jones,220.0,75.0,13,True,FA,1,35.0,21,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/13982?lang=en&region=us
5082505,Latreal Jones,195.0,73.0,0,True,FA,1,25.0,27,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/5082505?lang=en&region=us
2586703,Tevin Jones,225.0,74.0,21,True,FA,1,31.0,30,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/2586703?lang=en&region=us
4245131,Tim Jones,200.0,73.0,3,True,Active,1,26.0,30,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4245131?lang=en&region=us
3059722,Zay Jones,200.0,74.0,8,True,Active,1,29.0,22,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3059722?lang=en&region=us
15072,Marvin Jones Jr.,199.0,74.0,12,True,FA,1,34.0,8,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/15072?lang=en&region=us
4035693,Velus Jones Jr.,200.0,72.0,3,True,Active,1,27.0,3,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4035693?lang=en&region=us
3886836,Travis Jonsen,211.0,76.0,1,True,FA,1,28.0,27,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3886836?lang=en&region=us
4361178,Cam Jurgens,303.0,75.0,3,True,Active,4,25.0,21,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4361178?lang=en&region=us
4362010,Michael Jurgens,311.0,76.0,0,True,Active,4,24.0,16,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4362010?lang=en&region=us
3916744,Luke Juriga,301.0,76.0,2,True,FA,4,27.0,21,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3916744?lang=en&region=us
10503,Ryan Kalil,300.0,74.0,13,True,FA,4,39.0,20,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/10503?lang=en&region=us
5145769,Jerome Kapp,210.0,75.0,0,True,FA,1,25.0,20,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/5145769?lang=en&region=us
2576188,Ted Karras,310.0,76.0,9,True,Active,4,31.0,4,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/2576188?lang=en&region=us
4047518,Kevin Kassis,197.0,72.0,0,True,FA,1,27.0,26,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4047518?lang=en&region=us
15428,Jermaine Kearse,209.0,73.0,8,True,FA,1,34.0,8,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/15428?lang=en&region=us
3916742,John Keenoy,300.0,75.0,0,True,FA,4,27.0,23,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3916742?lang=en&region=us
2578475,Ryan Kelly,307.0,76.0,9,True,Active,4,31.0,11,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/2578475?lang=en&region=us
3046399,Marcus Kemp,210.0,76.0,5,True,FA,1,29.0,28,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3046399?lang=en&region=us
3126997,Tom Kennedy,195.0,70.0,3,True,Practice Squad,1,28.0,8,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3126997?lang=en&region=us
4372769,Lawrence Keys III,170.0,71.0,0,True,FA,1,24.0,2,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4372769?lang=en&region=us
4426399,Ramel Keyton,191.0,74.0,0,True,Practice Squad,1,24.0,13,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4426399?lang=en&region=us
3051650,Darvin Kidsy,180.0,72.0,1,True,FA,1,29.0,26,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3051650?lang=en&region=us
14110,Daniel Kilgore,291.0,75.0,10,True,FA,4,36.0,12,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/14110?lang=en&region=us
4695358,Johnny King,209.0,77.0,0,True,FA,1,25.0,21,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4695358?lang=en&region=us
4057082,Mason Kinsey,200.0,70.0,2,True,Practice Squad,1,26.0,10,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4057082?lang=en&region=us
3895856,Christian Kirk,200.0,71.0,7,True,Active,1,27.0,30,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3895856?lang=en&region=us
4242209,Jontre Kirklin,184.0,72.0,1,True,FA,1,26.0,25,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4242209?lang=en&region=us
3046401,Keith Kirkwood,210.0,75.0,5,True,Practice Squad,1,30.0,33,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3046401?lang=en&region=us
4373077,Malik Knowles,196.0,74.0,2,True,Practice Squad,1,24.0,9,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4373077?lang=en&region=us
4363528,Tanner Knue,178.0,71.0,0,True,Practice Squad,1,24.0,27,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4363528?lang=en&region=us
2980597,Leo Koloamatangi,305.0,77.0,2,True,FA,4,30.0,20,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/2980597?lang=en&region=us
3910287,J.J. Koski,195.0,73.0,2,True,FA,1,27.0,7,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3910287?lang=en&region=us
4047178,Doug Kramer Jr.,300.0,74.0,3,True,Active,4,26.0,3,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4047178?lang=en&region=us
3085107,Jake Kumerow,209.0,76.0,5,True,FA,1,32.0,2,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3085107?lang=en&region=us
2977187,Cooper Kupp,207.0,74.0,8,True,Active,1,31.0,14,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/2977187?lang=en&region=us
5192438,JJ Laap,177.0,73.0,0,True,FA,1,23.0,14,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/5192438?lang=en&region=us
4682833,Jake Lacina,300.0,76.0,0,True,FA,4,28.0,16,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4682833?lang=en&region=us
3122430,Chris Lacy,205.0,75.0,2,True,FA,1,28.0,13,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3122430?lang=en&region=us
5041987,Brent Laing,304.0,75.0,1,True,FA,4,25.0,24,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/5041987?lang=en&region=us
4241389,CeeDee Lamb,200.0,74.0,5,True,Active,1,25.0,6,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4241389?lang=en&region=us
3057850,Jake Lampman,205.0,72.0,2,True,FA,1,31.0,18,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3057850?lang=en&region=us
4259550,Matt Landers,200.0,76.0,1,True,FA,1,25.0,17,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4259550?lang=en&region=us
16790,Jarvis Landry,202.0,71.0,9,True,FA,1,31.0,18,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/16790?lang=en&region=us
17196,Tyler Larsen,335.0,76.0,8,True,FA,4,33.0,28,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/17196?lang=en&region=us
4035912,Kwamie Lassiter II,185.0,71.0,1,True,FA,1,26.0,4,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4035912?lang=en&region=us
16793,Cody Latimer,215.0,74.0,7,True,FA,1,32.0,28,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/16793?lang=en&region=us
4360730,Nolan Laufenberg,312.0,75.0,1,True,FA,4,25.0,28,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4360730?lang=en&region=us
3128390,Allen Lazard,227.0,77.0,6,True,Active,1,28.0,20,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3128390?lang=en&region=us
4248985,Shane Leatherbury,190.0,71.0,0,True,FA,1,,22,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4248985?lang=en&region=us
4427773,Peter LeBlanc,189.0,74.0,0,True,FA,1,23.0,3,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4427773?lang=en&region=us
4248503,Ed Lee,185.0,70.0,0,True,FA,1,,17,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4248503?lang=en&region=us
4568986,Matt Lee,301.0,76.0,0,True,Active,4,23.0,4,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4568986?lang=en&region=us
4035654,Riley Lees,192.0,72.0,0,True,FA,1,26.0,4,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4035654?lang=en&region=us
4430034,Xavier Legette,227.0,75.0,0,True,Active,1,23.0,29,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4430034?lang=en&region=us
3915142,Shane Lemieux,310.0,76.0,5,True,Day-To-Day,4,27.0,18,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3915142?lang=en&region=us
3049249,Lance Lenoir,210.0,71.0,3,True,FA,1,29.0,14,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3049249?lang=en&region=us
4043185,Landon Lenoir,192.0,73.0,0,True,FA,1,,3,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4043185?lang=en&region=us
2973637,Corey Levin,307.0,76.0,6,True,Practice Squad,4,30.0,10,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/2973637?lang=en&region=us
4401043,Brandon Lewis,175.0,69.0,0,True,FA,1,25.0,10,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4401043?lang=en&region=us
2574918,Tommylee Lewis,168.0,67.0,4,True,FA,1,31.0,15,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/2574918?lang=en&region=us
4567175,Beaux Limmer,312.0,77.0,0,True,Active,4,23.0,14,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4567175?lang=en&region=us
4027439,Talolo Limu-Jones,220.0,76.0,0,True,FA,1,,29,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4027439?lang=en&region=us
4360499,Tyler Linderbaum,314.0,74.0,3,True,Active,4,24.0,33,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4360499?lang=en&region=us
4240801,Tyjon Lindsey,171.0,68.0,0,True,FA,1,25.0,26,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4240801?lang=en&region=us
4239950,Alec Lindstrom,300.0,75.0,1,True,FA,4,26.0,20,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4239950?lang=en&region=us
4035277,Kalija Lipscomb,201.0,72.0,1,True,FA,1,27.0,10,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4035277?lang=en&region=us
5056465,Henry Litwin,195.0,73.0,0,True,FA,1,,3,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/5056465?lang=en&region=us
2577327,Tyler Lockett,182.0,70.0,10,True,Active,1,32.0,26,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/2577327?lang=en&region=us
4362029,Kai Locksley,210.0,76.0,0,True,FA,1,,15,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4362029?lang=en&region=us
3930064,DaMarkus Lodge,202.0,74.0,1,True,FA,1,27.0,4,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3930064?lang=en&region=us
4426502,Drake London,213.0,76.0,3,True,Active,1,23.0,1,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4426502?lang=en&region=us
2971023,Ricardo Louis,215.0,74.0,4,True,FA,1,30.0,15,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/2971023?lang=en&region=us
4569597,Corey Luciano,307.0,76.0,1,True,FA,4,26.0,13,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4569597?lang=en&region=us
3122432,Brad Lundblade,295.0,75.0,1,True,FA,4,29.0,26,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3122432?lang=en&region=us
4370162,T.J. Luther,189.0,71.0,1,True,FA,1,24.0,9,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4370162?lang=en&region=us
4370883,Garett Maag,206.0,76.0,0,True,FA,1,24.0,16,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4370883?lang=en&region=us
4040623,Austin Mack,215.0,74.0,2,True,FA,1,27.0,1,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4040623?lang=en&region=us
4045291,Taysir Mack,190.0,74.0,0,True,FA,1,26.0,25,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4045291?lang=en&region=us
4240425,Sean Maginn,298.0,75.0,0,True,FA,4,25.0,14,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4240425?lang=en&region=us
4240075,Justin Marshall,227.0,74.0,0,True,FA,1,25.0,26,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4240075?lang=en&region=us
4362630,Terrace Marshall Jr.,200.0,74.0,4,True,FA,1,24.0,25,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4362630?lang=en&region=us
16788,Marcus Martin,330.0,75.0,6,True,FA,4,30.0,17,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/16788?lang=en&region=us
2579850,Nick Martin,299.0,76.0,7,True,FA,4,31.0,28,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/2579850?lang=en&region=us
4258189,Oliver Martin,200.0,73.0,0,True,FA,1,25.0,30,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4258189?lang=en&region=us
5143863,Zay Malone,180.0,69.0,0,True,FA,1,24.0,1,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/5143863?lang=en&region=us
2516865,Greg Mancz,302.0,76.0,8,True,FA,4,32.0,2,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/2516865?lang=en&region=us
4389393,Zimari Manning,200.0,74.0,0,True,FA,1,29.0,7,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4389393?lang=en&region=us
4361016,Siaosi Mariner,190.0,74.0,1,True,FA,1,27.0,33,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4361016?lang=en&region=us
17205,Freddie Martino,195.0,72.0,3,True,FA,1,33.0,27,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/17205?lang=en&region=us
4379569,Jesse Matthews,190.0,72.0,2,True,Practice Squad,1,25.0,1,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4379569?lang=en&region=us
4055181,Frederick Mauigoa,310.0,76.0,0,True,FA,4,26.0,4,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4055181?lang=en&region=us
4362214,Briason Mays,295.0,76.0,0,True,FA,4,24.0,25,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4362214?lang=en&region=us
4426948,Luke McCaffrey,198.0,74.0,0,True,Active,1,23.0,28,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4426948?lang=en&region=us
4243910,Khalil McClain,222.0,76.0,0,True,FA,1,25.0,15,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4243910?lang=en&region=us
3919609,Jalen McCleskey,178.0,70.0,1,True,FA,1,27.0,18,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3919609?lang=en&region=us
3728262,Ray-Ray McCloud III,190.0,69.0,7,True,Active,1,28.0,1,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3728262?lang=en&region=us
4035253,Ryan McCollum,300.0,77.0,2,True,Active,4,26.0,23,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4035253?lang=en&region=us
4612826,Ladd McConkey,185.0,72.0,0,True,Active,1,22.0,24,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4612826?lang=en&region=us
3917331,Erik McCoy,303.0,76.0,6,True,Day-To-Day,4,27.0,18,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3917331?lang=en&region=us
4247812,Lance McCutcheon,202.0,75.0,2,True,Practice Squad,1,25.0,23,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4247812?lang=en&region=us
4259775,Ryan McDaniel,215.0,74.0,0,True,FA,1,25.0,30,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4259775?lang=en&region=us
2577367,Connor McGovern,306.0,76.0,9,True,Active,4,31.0,18,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/2577367?lang=en&region=us
4242270,Kyric McGowan,198.0,71.0,1,True,FA,1,24.0,15,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4242270?lang=en&region=us
3128724,Isaiah McKenzie,173.0,67.0,8,True,FA,1,29.0,19,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3128724?lang=en&region=us
4046686,Javon McKinley,215.0,74.0,1,True,FA,1,26.0,23,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4046686?lang=en&region=us
3915575,Kelvin McKnight,186.0,68.0,1,True,FA,1,27.0,7,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3915575?lang=en&region=us
4362352,Isaiah McKoy,200.0,74.0,0,True,FA,1,24.0,11,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4362352?lang=en&region=us
3121422,Terry McLaurin,210.0,72.0,6,True,Active,1,29.0,28,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3121422?lang=en&region=us
4242231,Racey McMath,217.0,75.0,3,True,FA,1,25.0,6,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4242231?lang=en&region=us
4430834,Jalen McMillan,192.0,73.0,0,True,Active,1,22.0,27,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4430834?lang=en&region=us
4427985,Bub Means,215.0,74.0,0,True,Active,1,23.0,18,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4427985?lang=en&region=us
3909123,Rashad Medaris,178.0,71.0,0,True,FA,1,28.0,22,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3909123?lang=en&region=us
4259305,Bo Melton,189.0,71.0,1,True,Active,1,25.0,9,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4259305?lang=en&region=us
4045174,Michal Menet,301.0,76.0,1,True,FA,4,27.0,1,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4045174?lang=en&region=us
3915145,Kirk Merritt,214.0,73.0,1,True,FA,1,27.0,18,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3915145?lang=en&region=us
4047650,DK Metcalf,235.0,76.0,6,True,Active,1,26.0,26,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4047650?lang=en&region=us
4567096,John Metchie III,195.0,72.0,2,True,Active,1,24.0,34,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4567096?lang=en&region=us
4362064,Andrew Meyer,295.0,75.0,0,True,Active,4,24.0,15,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4362064?lang=en&region=us
3916433,Jakobi Meyers,200.0,74.0,6,True,Active,1,27.0,13,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3916433?lang=en&region=us
2591718,Marken Michel,191.0,71.0,1,True,FA,1,31.0,28,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/2591718?lang=en&region=us
3050487,Anthony Miller,190.0,71.0,6,True,Practice Squad,1,30.0,33,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3050487?lang=en&region=us
4071091,Dre Miller,224.0,74.0,1,True,FA,1,26.0,9,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4071091?lang=en&region=us
4369466,Ryan Miller,221.0,74.0,1,True,Practice Squad,1,24.0,27,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4369466?lang=en&region=us
3914397,Scotty Miller,174.0,69.0,6,True,Active,1,27.0,23,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3914397?lang=en&region=us
4373642,Dax Milne,190.0,73.0,4,True,FA,1,25.0,13,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4373642?lang=en&region=us
4035403,Denzel Mims,207.0,75.0,4,True,FA,1,27.0,30,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4035403?lang=en&region=us
4686472,Marvin Mims Jr.,182.0,71.0,2,True,Active,1,22.0,7,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4686472?lang=en&region=us
4426485,Jonathan Mingo,220.0,74.0,2,True,Active,1,23.0,29,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4426485?lang=en&region=us
